Component Name;Application;Category;Type;Database;LCI-ID;Lambda;R-Value;U-Value;Min Density;Max Density;Functional Unit;Type of Assembly;Material;Waste Category;Landfill;Incineration;Reuse;Recycling;Sorted on Building Site
Blocks | Compressed earth (295x90x140 mm) | Laid in lime mortar;Internal wall - non-loadbearing | Primary part;Masonry element (solid);Generic component;Ecoinvent 3.6;WS1170;0.655;0.14;;;;sqm;Fixed with lime mortar (Rjoint = Rmat);Lime mortar joints;Other stony waste;0.05;0.0;0.0;0.95;0.75
Blocks | Compressed earth (295x90x140 mm) | Laid in lime mortar;Internal wall - non-loadbearing | Primary part;Masonry element (solid);Generic component;Ecoinvent 3.6;WS1170;0.655;0.14;;;;sqm;Fixed with lime mortar (Rjoint = Rmat);Tap water;No impact end-of-life;0.0;0.0;0.0;0.0;0.0
Blocks | Gypsum (501x70x666 mm) | Glued;Internal wall - non-loadbearing | Primary part;Masonry element (solid);Generic component;Ecoinvent 3.6;WS1193;0.35;0.2;;;;sqm;Masonry with adhesive mortar (Rjoint ≥ Rmat);Gypsum blocks;Gypsum elements;0.8;0.0;0.0;0.2;0.5
Blocks | Gypsum (501x70x666 mm) | Glued;Internal wall - non-loadbearing | Primary part;Masonry element (solid);Generic component;Ecoinvent 3.6;WS1193;0.35;0.2;;;;sqm;Masonry with adhesive mortar (Rjoint ≥ Rmat);Gypsum-based adhesive;Gypsum elements;0.8;0.0;0.0;0.2;0.5
Blocks | Gypsum (501x70x666 mm) | Glued;Internal wall - non-loadbearing | Primary part;Masonry element (solid);Generic component;Ecoinvent 3.6;WS1193;0.35;0.2;;;;sqm;Masonry with adhesive mortar (Rjoint ≥ Rmat);Gypsum-based joint filler;Gypsum elements;0.8;0.0;0.0;0.2;0.5
Blocks | Gypsum (501x100x666 mm) | Glued;Internal wall - non-loadbearing | Primary part;Masonry element (solid);Generic component;Ecoinvent 3.6;WS390;0.35;0.29;;;;sqm;Masonry with adhesive mortar (Rjoint ≥ Rmat);Gypsum blocks;Gypsum elements;0.8;0.0;0.0;0.2;0.5
Blocks | Gypsum (501x100x666 mm) | Glued;Internal wall - non-loadbearing | Primary part;Masonry element (solid);Generic component;Ecoinvent 3.6;WS390;0.35;0.29;;;;sqm;Masonry with adhesive mortar (Rjoint ≥ Rmat);Gypsum-based adhesive;Gypsum elements;0.8;0.0;0.0;0.2;0.5
Blocks | Gypsum (501x100x666 mm) | Glued;Internal wall - non-loadbearing | Primary part;Masonry element (solid);Generic component;Ecoinvent 3.6;WS390;0.35;0.29;;;;sqm;Masonry with adhesive mortar (Rjoint ≥ Rmat);Gypsum-based joint filler;Gypsum elements;0.8;0.0;0.0;0.2;0.5
Hollow bricks | Fired clay (288x88x188 mm) | Laid in cement mortar;Internal wall - non-loadbearing | Primary part;Masonry element (solid);Generic component;Ecoinvent 3.6;WS391;0.443;0.2;;;;sqm;Masonry with cement mortar joints (Rjoint ≥ Rmat);Hollow fired clay bricks;Bricks, roof tiles;0.05;0.0;0.0;0.95;0.75
Hollow bricks | Fired clay (288x88x188 mm) | Laid in cement mortar;Internal wall - non-loadbearing | Primary part;Masonry element (solid);Generic component;Ecoinvent 3.6;WS391;0.443;0.2;;;;sqm;Masonry with cement mortar joints (Rjoint ≥ Rmat);Cement mortar joints;Other stony waste;0.05;0.0;0.0;0.95;0.75
Hollow bricks | Fired clay (288x88x188 mm) | Laid in cement mortar;Internal wall - non-loadbearing | Primary part;Masonry element (solid);Generic component;Ecoinvent 3.6;WS391;0.443;0.2;;;;sqm;Masonry with cement mortar joints (Rjoint ≥ Rmat);Tap water;No impact end-of-life;0.0;0.0;0.0;0.0;0.0
Hollow bricks | Sand-lime (290x90x190 mm) | Laid in cement mortar;Internal wall - non-loadbearing | Primary part;Masonry element (solid);Generic component;Ecoinvent 3.6;WS395;0.617;0.15;;;;sqm;Masonry with adhesive mortar (Rjoint ≥ Rmat);Hollow sand-lime bricks;Other stony waste;0.05;0.0;0.0;0.95;0.75
Hollow bricks | Sand-lime (290x90x190 mm) | Laid in cement mortar;Internal wall - non-loadbearing | Primary part;Masonry element (solid);Generic component;Ecoinvent 3.6;WS395;0.617;0.15;;;;sqm;Masonry with adhesive mortar (Rjoint ≥ Rmat);Cement mortar joints;Other stony waste;0.05;0.0;0.0;0.95;0.75
Hollow bricks | Sand-lime (290x90x190 mm) | Laid in cement mortar;Internal wall - non-loadbearing | Primary part;Masonry element (solid);Generic component;Ecoinvent 3.6;WS395;0.617;0.15;;;;sqm;Masonry with adhesive mortar (Rjoint ≥ Rmat);Tap water;No impact end-of-life;0.0;0.0;0.0;0.0;0.0
Insulating bricks | Fired clay (300x88x134 mm) | Glued;Internal wall - non-loadbearing | Primary part;Masonry element (solid);Generic component;Ecoinvent 3.6;WS1508;0.32;0.28;;;;sqm;Masonry with adhesive mortar (Rjoint ≥ Rmat);Insulating fired clay bricks;Bricks, roof tiles;0.05;0.0;0.0;0.95;0.75
Insulating bricks | Fired clay (300x88x134 mm) | Glued;Internal wall - non-loadbearing | Primary part;Masonry element (solid);Generic component;Ecoinvent 3.6;WS1508;0.32;0.28;;;;sqm;Masonry with adhesive mortar (Rjoint ≥ Rmat);Cement-based adhesive mortar joints;Other stony waste;0.05;0.0;0.0;0.95;0.75
Insulating bricks | Fired clay (300x88x134 mm) | Glued;Internal wall - non-loadbearing | Primary part;Masonry element (solid);Generic component;Ecoinvent 3.6;WS1508;0.32;0.28;;;;sqm;Masonry with adhesive mortar (Rjoint ≥ Rmat);Tap water;No impact end-of-life;0.0;0.0;0.0;0.0;0.0
Insulating bricks | Fired clay (288x88x188 mm) | Laid in cement mortar;Internal wall - non-loadbearing | Primary part;Masonry element (solid);Generic component;Ecoinvent 3.6;WS113;0.38;0.23;;;;sqm;Masonry with cement mortar joints (Rjoint ≥ Rmat);Insulating fired clay bricks;Bricks, roof tiles;0.05;0.0;0.0;0.95;0.75
Insulating bricks | Fired clay (288x88x188 mm) | Laid in cement mortar;Internal wall - non-loadbearing | Primary part;Masonry element (solid);Generic component;Ecoinvent 3.6;WS113;0.38;0.23;;;;sqm;Masonry with cement mortar joints (Rjoint ≥ Rmat);Cement mortar joints;Other stony waste;0.05;0.0;0.0;0.95;0.75
Insulating bricks | Fired clay (288x88x188 mm) | Laid in cement mortar;Internal wall - non-loadbearing | Primary part;Masonry element (solid);Generic component;Ecoinvent 3.6;WS113;0.38;0.23;;;;sqm;Masonry with cement mortar joints (Rjoint ≥ Rmat);Tap water;No impact end-of-life;0.0;0.0;0.0;0.0;0.0
Solid blocks | Architectonic concrete (290x90x190 mm) | Laid in cement mortar;Internal wall - non-loadbearing | Primary part;Masonry element (solid);Generic component;Ecoinvent 3.6;WS368;1.66;0.05;;;;sqm;Masonry with cement mortar joints (Rjoint ≥ Rmat);Solid architectonic concrete blocks;Concrete;0.05;0.0;0.0;0.95;0.75
Solid blocks | Architectonic concrete (290x90x190 mm) | Laid in cement mortar;Internal wall - non-loadbearing | Primary part;Masonry element (solid);Generic component;Ecoinvent 3.6;WS368;1.66;0.05;;;;sqm;Masonry with cement mortar joints (Rjoint ≥ Rmat);Cement mortar joints;Other stony waste;0.05;0.0;0.0;0.95;0.75
Solid blocks | Architectonic concrete (290x90x190 mm) | Laid in cement mortar;Internal wall - non-loadbearing | Primary part;Masonry element (solid);Generic component;Ecoinvent 3.6;WS368;1.66;0.05;;;;sqm;Masonry with cement mortar joints (Rjoint ≥ Rmat);Tap water;No impact end-of-life;0.0;0.0;0.0;0.0;0.0
Solid blocks | Concrete (390x90x190 mm) | Laid in cement mortar;Internal wall - non-loadbearing | Primary part;Masonry element (solid);Generic component;Ecoinvent 3.6;WS393;1.53;0.06;;;;sqm;Masonry with cement mortar joints (Rjoint ≥ Rmat);Solid concrete blocks;Concrete;0.05;0.0;0.0;0.95;0.75
Solid blocks | Concrete (390x90x190 mm) | Laid in cement mortar;Internal wall - non-loadbearing | Primary part;Masonry element (solid);Generic component;Ecoinvent 3.6;WS393;1.53;0.06;;;;sqm;Masonry with cement mortar joints (Rjoint ≥ Rmat);Cement mortar joints;Other stony waste;0.05;0.0;0.0;0.95;0.75
Solid blocks | Concrete (390x90x190 mm) | Laid in cement mortar;Internal wall - non-loadbearing | Primary part;Masonry element (solid);Generic component;Ecoinvent 3.6;WS393;1.53;0.06;;;;sqm;Masonry with cement mortar joints (Rjoint ≥ Rmat);Tap water;No impact end-of-life;0.0;0.0;0.0;0.0;0.0
Solid bricks | Fired clay (220x110x60 mm) | Laid in bastard mortar;Internal wall - non-loadbearing | Primary part;Masonry element (solid);Generic component;Ecoinvent 3.6;WS1585;0.627;0.18;;;;sqm;Masonry with bastard mortar joints (Rjoint ≥ Rmat);Solid fired clay bricks;Bricks, roof tiles;0.05;0.0;0.0;0.95;0.75
Solid bricks | Fired clay (220x110x60 mm) | Laid in bastard mortar;Internal wall - non-loadbearing | Primary part;Masonry element (solid);Generic component;Ecoinvent 3.6;WS1585;0.627;0.18;;;;sqm;Masonry with bastard mortar joints (Rjoint ≥ Rmat);Bastard mortar joints;Other stony waste;0.05;0.0;0.0;0.95;0.75
Solid bricks | Fired clay (220x110x60 mm) | Laid in bastard mortar;Internal wall - non-loadbearing | Primary part;Masonry element (solid);Generic component;Ecoinvent 3.6;WS1585;0.627;0.18;;;;sqm;Masonry with bastard mortar joints (Rjoint ≥ Rmat);Tap water;No impact end-of-life;0.0;0.0;0.0;0.0;0.0
Solid bricks | Fired clay (110x220x60 mm) | Laid in bastard mortar;Internal wall - non-loadbearing | Primary part;Masonry element (solid);Generic component;Ecoinvent 3.6;WS1591;0.641;0.34;;;;sqm;Masonry with bastard mortar joints (Rjoint ≥ Rmat);Solid fired clay bricks;Bricks, roof tiles;0.05;0.0;0.0;0.95;0.75
Solid bricks | Fired clay (110x220x60 mm) | Laid in bastard mortar;Internal wall - non-loadbearing | Primary part;Masonry element (solid);Generic component;Ecoinvent 3.6;WS1591;0.641;0.34;;;;sqm;Masonry with bastard mortar joints (Rjoint ≥ Rmat);Bastard mortar joints;Other stony waste;0.05;0.0;0.0;0.95;0.75
Solid bricks | Fired clay (110x220x60 mm) | Laid in bastard mortar;Internal wall - non-loadbearing | Primary part;Masonry element (solid);Generic component;Ecoinvent 3.6;WS1591;0.641;0.34;;;;sqm;Masonry with bastard mortar joints (Rjoint ≥ Rmat);Tap water;No impact end-of-life;0.0;0.0;0.0;0.0;0.0
Solid bricks | Fired clay (220x110x60 mm) | Laid in lime mortar;Internal wall - non-loadbearing | Primary part;Masonry element (solid);Generic component;Ecoinvent 3.6;WS1592;0.581;0.19;;;;sqm;Lime mortar for masonry joints (Rjoint < Rmat);Solid fired clay bricks;Bricks, roof tiles;0.05;0.0;0.0;0.95;0.75
Solid bricks | Fired clay (220x110x60 mm) | Laid in lime mortar;Internal wall - non-loadbearing | Primary part;Masonry element (solid);Generic component;Ecoinvent 3.6;WS1592;0.581;0.19;;;;sqm;Lime mortar for masonry joints (Rjoint < Rmat);Lime mortar joints;Other stony waste;0.05;0.0;0.0;0.95;0.75
Solid bricks | Fired clay (220x110x60 mm) | Laid in lime mortar;Internal wall - non-loadbearing | Primary part;Masonry element (solid);Generic component;Ecoinvent 3.6;WS1592;0.581;0.19;;;;sqm;Lime mortar for masonry joints (Rjoint < Rmat);Tap water;No impact end-of-life;0.0;0.0;0.0;0.0;0.0
Solid bricks | Fired clay (110x220x60 mm) | Laid in lime mortar;Internal wall - non-loadbearing | Primary part;Masonry element (solid);Generic component;Ecoinvent 3.6;WS1588;0.587;0.38;;;;sqm;Lime mortar for masonry joints (Rjoint < Rmat);Solid fired clay bricks;Bricks, roof tiles;0.05;0.0;0.0;0.95;0.75
Solid bricks | Fired clay (110x220x60 mm) | Laid in lime mortar;Internal wall - non-loadbearing | Primary part;Masonry element (solid);Generic component;Ecoinvent 3.6;WS1588;0.587;0.38;;;;sqm;Lime mortar for masonry joints (Rjoint < Rmat);Lime mortar joints;Other stony waste;0.05;0.0;0.0;0.95;0.75
Solid bricks | Fired clay (110x220x60 mm) | Laid in lime mortar;Internal wall - non-loadbearing | Primary part;Masonry element (solid);Generic component;Ecoinvent 3.6;WS1588;0.587;0.38;;;;sqm;Lime mortar for masonry joints (Rjoint < Rmat);Tap water;No impact end-of-life;0.0;0.0;0.0;0.0;0.0
Solid bricks | Sand-lime (298x100x198 mm) | Glued;Internal wall - non-loadbearing | Primary part;Masonry element (solid);Generic component;Ecoinvent 3.6;WS1190;1;0.1;;;;sqm;Masonry with cement mortar joints (Rjoint ≥ Rmat);Solid sand-lime bricks;Other stony waste;0.05;0.0;0.0;0.95;0.75
Solid bricks | Sand-lime (298x100x198 mm) | Glued;Internal wall - non-loadbearing | Primary part;Masonry element (solid);Generic component;Ecoinvent 3.6;WS1190;1;0.1;;;;sqm;Masonry with cement mortar joints (Rjoint ≥ Rmat);Cement-based adhesive mortar joints;Other stony waste;0.05;0.0;0.0;0.95;0.75
Solid bricks | Sand-lime (298x100x198 mm) | Glued;Internal wall - non-loadbearing | Primary part;Masonry element (solid);Generic component;Ecoinvent 3.6;WS1190;1;0.1;;;;sqm;Masonry with cement mortar joints (Rjoint ≥ Rmat);Tap water;No impact end-of-life;0.0;0.0;0.0;0.0;0.0
Solid bricks | Sand-lime (298x150x198 mm) | Glued;Internal wall - non-loadbearing | Primary part;Masonry element (solid);Generic component;Ecoinvent 3.6;WS1191;1;0.15;;;;sqm;Masonry with cement mortar joints (Rjoint ≥ Rmat);Solid sand-lime bricks;Other stony waste;0.05;0.0;0.0;0.95;0.75
Solid bricks | Sand-lime (298x150x198 mm) | Glued;Internal wall - non-loadbearing | Primary part;Masonry element (solid);Generic component;Ecoinvent 3.6;WS1191;1;0.15;;;;sqm;Masonry with cement mortar joints (Rjoint ≥ Rmat);Cement-based adhesive mortar joints;Other stony waste;0.05;0.0;0.0;0.95;0.75
Solid bricks | Sand-lime (298x150x198 mm) | Glued;Internal wall - non-loadbearing | Primary part;Masonry element (solid);Generic component;Ecoinvent 3.6;WS1191;1;0.15;;;;sqm;Masonry with cement mortar joints (Rjoint ≥ Rmat);Tap water;No impact end-of-life;0.0;0.0;0.0;0.0;0.0
Blocks | Gypsum (501x70x666 mm) | Glued;Multiple applications | Primary part;Masonry element (solid);Generic component;Ecoinvent 3.6;WS1457;0.35;0.2;;;;sqm;Masonry with adhesive mortar (Rjoint ≥ Rmat);Gypsum blocks;Gypsum elements;0.8;0.0;0.0;0.2;0.5
Blocks | Gypsum (501x70x666 mm) | Glued;Multiple applications | Primary part;Masonry element (solid);Generic component;Ecoinvent 3.6;WS1457;0.35;0.2;;;;sqm;Masonry with adhesive mortar (Rjoint ≥ Rmat);Gypsum-based adhesive;Gypsum elements;0.8;0.0;0.0;0.2;0.5
Blocks | Gypsum (501x70x666 mm) | Glued;Multiple applications | Primary part;Masonry element (solid);Generic component;Ecoinvent 3.6;WS1457;0.35;0.2;;;;sqm;Masonry with adhesive mortar (Rjoint ≥ Rmat);Gypsum-based joint filler;Gypsum elements;0.8;0.0;0.0;0.2;0.5
Blocks | Gypsum (501x100x666 mm) | Glued;Multiple applications | Primary part;Masonry element (solid);Generic component;Ecoinvent 3.6;WS1456;0.35;0.29;;;;sqm;Masonry with adhesive mortar (Rjoint ≥ Rmat);Gypsum blocks;Gypsum elements;0.8;0.0;0.0;0.2;0.5
Blocks | Gypsum (501x100x666 mm) | Glued;Multiple applications | Primary part;Masonry element (solid);Generic component;Ecoinvent 3.6;WS1456;0.35;0.29;;;;sqm;Masonry with adhesive mortar (Rjoint ≥ Rmat);Gypsum-based adhesive;Gypsum elements;0.8;0.0;0.0;0.2;0.5
Blocks | Gypsum (501x100x666 mm) | Glued;Multiple applications | Primary part;Masonry element (solid);Generic component;Ecoinvent 3.6;WS1456;0.35;0.29;;;;sqm;Masonry with adhesive mortar (Rjoint ≥ Rmat);Gypsum-based joint filler;Gypsum elements;0.8;0.0;0.0;0.2;0.5
Hollow blocks | Concrete (290x190x190 mm) | Laid in cement mortar;Multiple applications | Primary part;Masonry element (solid);Generic component;Ecoinvent 3.6;WS1421;;0.14;;;;sqm;Masonry with cement mortar joints (Rjoint ≥ Rmat);Hollow concrete blocks;Concrete;0.05;0.0;0.0;0.95;0.75
Hollow blocks | Concrete (290x190x190 mm) | Laid in cement mortar;Multiple applications | Primary part;Masonry element (solid);Generic component;Ecoinvent 3.6;WS1421;;0.14;;;;sqm;Masonry with cement mortar joints (Rjoint ≥ Rmat);Cement mortar joints;Other stony waste;0.05;0.0;0.0;0.95;0.75
Hollow blocks | Concrete (290x190x190 mm) | Laid in cement mortar;Multiple applications | Primary part;Masonry element (solid);Generic component;Ecoinvent 3.6;WS1421;;0.14;;;;sqm;Masonry with cement mortar joints (Rjoint ≥ Rmat);Tap water;No impact end-of-life;0.0;0.0;0.0;0.0;0.0
Hollow bricks | Fired clay (288x138x138 mm) | Laid in cement mortar;Multiple applications | Primary part;Masonry element (solid);Generic component;Ecoinvent 3.6;WS1419;0.453;0.3;;;;sqm;Masonry with cement mortar joints (Rjoint ≥ Rmat);Hollow fired clay bricks;Bricks, roof tiles;0.05;0.0;0.0;0.95;0.75
Hollow bricks | Fired clay (288x138x138 mm) | Laid in cement mortar;Multiple applications | Primary part;Masonry element (solid);Generic component;Ecoinvent 3.6;WS1419;0.453;0.3;;;;sqm;Masonry with cement mortar joints (Rjoint ≥ Rmat);Cement mortar joints;Other stony waste;0.05;0.0;0.0;0.95;0.75
Hollow bricks | Fired clay (288x138x138 mm) | Laid in cement mortar;Multiple applications | Primary part;Masonry element (solid);Generic component;Ecoinvent 3.6;WS1419;0.453;0.3;;;;sqm;Masonry with cement mortar joints (Rjoint ≥ Rmat);Tap water;No impact end-of-life;0.0;0.0;0.0;0.0;0.0
Hollow bricks | Fired clay (288x188x138 mm) | Laid in cement mortar;Multiple applications | Primary part;Masonry element (solid);Generic component;Ecoinvent 3.6;WS1509;0.453;0.42;;;;sqm;Masonry with cement mortar joints (Rjoint ≥ Rmat);Hollow fired clay bricks;Bricks, roof tiles;0.05;0.0;0.0;0.95;0.75
Hollow bricks | Fired clay (288x188x138 mm) | Laid in cement mortar;Multiple applications | Primary part;Masonry element (solid);Generic component;Ecoinvent 3.6;WS1509;0.453;0.42;;;;sqm;Masonry with cement mortar joints (Rjoint ≥ Rmat);Cement mortar joints;Other stony waste;0.05;0.0;0.0;0.95;0.75
Hollow bricks | Fired clay (288x188x138 mm) | Laid in cement mortar;Multiple applications | Primary part;Masonry element (solid);Generic component;Ecoinvent 3.6;WS1509;0.453;0.42;;;;sqm;Masonry with cement mortar joints (Rjoint ≥ Rmat);Tap water;No impact end-of-life;0.0;0.0;0.0;0.0;0.0
Hollow bricks | Sand-lime (298x150x198 mm) | Glued;Multiple applications | Primary part;Masonry element (solid);Generic component;Ecoinvent 3.6;WS1425;0.57;0.26;;;;sqm;Masonry with adhesive mortar (Rjoint ≥ Rmat);Hollow sand-lime bricks;Other stony waste;0.05;0.0;0.0;0.95;0.75
Hollow bricks | Sand-lime (298x150x198 mm) | Glued;Multiple applications | Primary part;Masonry element (solid);Generic component;Ecoinvent 3.6;WS1425;0.57;0.26;;;;sqm;Masonry with adhesive mortar (Rjoint ≥ Rmat);Cement-based adhesive mortar;Other stony waste;0.05;0.0;0.0;0.95;0.75
Hollow bricks | Sand-lime (298x150x198 mm) | Glued;Multiple applications | Primary part;Masonry element (solid);Generic component;Ecoinvent 3.6;WS1425;0.57;0.26;;;;sqm;Masonry with adhesive mortar (Rjoint ≥ Rmat);Tap water;No impact end-of-life;0.0;0.0;0.0;0.0;0.0
Hollow bricks | Sand-lime (298x150x148 mm) | Glued;Multiple applications | Primary part;Masonry element (solid);Generic component;Ecoinvent 3.6;WS1426;0.57;0.26;;;;sqm;Masonry with adhesive mortar (Rjoint ≥ Rmat);Hollow sand-lime bricks;Other stony waste;0.05;0.0;0.0;0.95;0.75
Hollow bricks | Sand-lime (298x150x148 mm) | Glued;Multiple applications | Primary part;Masonry element (solid);Generic component;Ecoinvent 3.6;WS1426;0.57;0.26;;;;sqm;Masonry with adhesive mortar (Rjoint ≥ Rmat);Cement-based adhesive mortar;Other stony waste;0.05;0.0;0.0;0.95;0.75
Hollow bricks | Sand-lime (298x150x148 mm) | Glued;Multiple applications | Primary part;Masonry element (solid);Generic component;Ecoinvent 3.6;WS1426;0.57;0.26;;;;sqm;Masonry with adhesive mortar (Rjoint ≥ Rmat);Tap water;No impact end-of-life;0.0;0.0;0.0;0.0;0.0
